"tree_Id","tree_desc","is_fertilised","is_watered","species_id","tree_location_id","location_type","degree_of_slope","aspect","distance_from_water","date_of_addition","tree_code_sms","deleted","added_by_user_id"
"5140",,"-1","-1","1090","2517","Avenue",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5141",,"-1","-1","1090","2518","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5142",,"-1","-1","1161","2519","Choose",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5143",,"-1","-1","1161","2520","Marsh",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5144",,"-1","-1","1161","2521","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5145",,"-1","-1","1090","2522","Marsh",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5146",,"-1","-1","1161","2523","Other",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5147",,"-1","-1","1090","2524","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5148",,"-1","-1","1063","2525","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5149",,"-1","-1","1090","2526","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5150",,"-1","-1","1020","2527","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5151",,"-1","-1","1090","2528","Other",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5152",,"-1","-1","1161","2529","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5153",,"-1","-1","1090","2530","Marsh",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5154",,"-1","-1","1161","2531","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5155",,"-1","-1","1090","2532","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5156",,"-1","-1","1090","2533","Choose",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5157",,"-1","-1","1161","2534","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5158",,"-1","-1","1090","2535","Choose",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5159",,"-1","-1","1161","2536","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5160",,"-1","-1","1090","2537","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5161",,"-1","-1","1090","2538","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5162",,"-1","-1","1082","2539","Marsh",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5163",,"-1","-1","1082","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5164",,"-1","-1","1161","2540","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5165",,"-1","-1","1090","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5166",,"-1","-1","1081","2541","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5167",,"-1","-1","1090","2542","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5168",,"-1","-1","1090","2543","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5169",,"-1","-1","1090","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5170",,"-1","-1","1081","2544","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5171",,"-1","-1","1063","2545","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5172",,"0","0","1090","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5173",,"-1","-1","1037","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5174",,"-1","-1","1020","0","Garden/Park",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5175",,"-1","-1","1090","2546","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5176",,"-1","-1","1082","2547","Marsh",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5177",,"-1","-1","1161","2548","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5178",,"-1","-1","1081","2549","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5179",,"-1","-1","1161","2550","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5180",,"-1","-1","1081","2551","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5181",,"-1","-1","1081","2552","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5182",,"-1","-1","1090","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5183",,"-1","-1","1079","2553","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5184",,"-1","-1","1090","2554","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5185",,"-1","-1","1161","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5186",,"-1","-1","1090","0","Grassland",NULL,,NULL,"2013-03-14 00:00:00",,"0",NULL
"5187",,"-1","-1","1161","2555","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5188",,"-1","-1","1090","2556","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5189",,"-1","-1","1081","2557","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5190",,"-1","-1","1090","2558","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5191",,"-1","-1","1161","2559","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5192",,"-1","-1","1081","2560","Marsh",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5193",,"-1","-1","1090","2561","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5194",,"-1","-1","1161","2562","Garden/Park",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5195",,"-1","-1","1090","2563","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5196",,"-1","-1","1161","2564","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5197",,"-1","-1","1090","2565","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5198",,"-1","-1","1090","2566","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5199",,"0","0","1090","2567","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5200",,"-1","-1","1161","2568","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5201",,"-1","-1","1090","2569","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5202",,"0","0","1161","0","Farmland","4","North","50","2013-03-15 00:00:00",,"0",NULL
"5203",,"0","0","1161","0","Farmland","2","NorthEast","30","2013-03-15 00:00:00",,"0",NULL
"5204",,"0","0","1161","0","Farmland","4","North","30","2013-03-15 00:00:00",,"0",NULL
"5205",,"-1","-1","1161","2570","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5206",,"-1","-1","1090","2571","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5207",,"0","0","1161","0","Farmland","3","East","25","2013-03-15 00:00:00",,"0",NULL
"5208",,"1","1","1020","1430","Other","4","NorthEast","2","2013-06-14 09:34:45",,"0",NULL
"5209",,"1","1","1020","1431","Other","4","NorthEast","2","2013-06-14 09:34:45",,"0",NULL
"5210",,"0","0","1161","0","Campus","1","North","10","2013-03-15 00:00:00",,"0",NULL
"5211",,"0","0","1161","0","Campus","1","East","20","2013-03-15 00:00:00",,"0",NULL
"5212",,"0","0","1036","0","Campus","2","East","20","2013-03-15 00:00:00",,"0",NULL
"5213",,"0","0","1045","0","Farmland","3","East","35","2013-03-15 00:00:00",,"0",NULL
"5214",,"0","0","1030","0","Campus","2","East","10","2013-03-15 00:00:00",,"0",NULL
"5215",,"0","0","1020","0","Garden/Park","2","North","15","2013-03-15 00:00:00",,"0",NULL
"5216",,"0","0","1090","0","Farmland","3","East","20","2013-03-15 00:00:00",,"0",NULL
"5217",,"0","0","1082","0","Farmland","3","North","20","2013-03-15 00:00:00",,"0",NULL
"5218",,"0","0","1034","0","Farmland","3","North","15","2013-03-15 00:00:00",,"0",NULL
"5219",,"-1","-1","1161","2572","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5220",,"-1","-1","1090","2573","Grassland",NULL,,NULL,"2013-06-14 09:34:46",,"0",NULL
"5221",,"1","1","1008","1432","Other","7","NorthEast","5","2013-06-14 09:34:45",,"0",NULL
"5222",,"0","0","1030","1280","Campus",NULL,,NULL,"2013-03-21 00:00:00",,"0",NULL
"5223",,"0","1","1090","1281","Garden/Park",NULL,,NULL,"2013-04-05 00:00:00",,"0",NULL
"5224",,"0","0","1079","1282","Garden/Park",NULL,,NULL,"2013-04-05 00:00:00",,"0",NULL
"5225",,"0","0","1061","1283","Campus",NULL,,"1000","2013-04-06 00:00:00",,"0",NULL
"5226",,"0","0","1071","1284","Forest","60","SouthWest","90","2013-04-07 00:00:00",,"0",NULL
"5227",,"1","0","1059","1285","Roadside",NULL,,NULL,"2013-04-15 00:00:00",,"0",NULL
"5228",,"0","0","1096","1286","Campus",NULL,,NULL,"2013-04-15 00:00:00",,"0",NULL
"5229",NULL,"0","0","1058","1287",,"0",,"0","2013-04-15 00:00:00",,"0",NULL
"5230",NULL,"0","0","1036","1288",,"0",,"0","2013-04-16 00:00:00",,"0",NULL
"5231",NULL,"0","0","1161","1329","Garden/Park","0",,"0","2013-05-15 09:58:39",,"0",NULL
"5232",NULL,"0","0","1040","1290","Garden/Park","0",,"0","2015-12-16 03:40:18",,"0",NULL
"5233",NULL,"0","0","1054","1291",,"0",,"0","2016-08-02 03:43:51",,"1",NULL
"5234",,"-1","-1","1036","0","Choose",NULL,,NULL,"2013-04-18 00:00:00",,"0",NULL
"5235",,"-1","-1","1036","0","Choose",NULL,,NULL,"2013-04-18 00:00:00",,"0",NULL
"5236",,"-1","-1","1063","0","Choose",NULL,,NULL,"2013-04-18 00:00:00",,"0",NULL
"5237",,"-1","-1","1063","0","Choose",NULL,,NULL,"2013-04-18 00:00:00",,"0",NULL
"5238",,"-1","-1","1063","0","Choose",NULL,,NULL,"2013-04-18 00:00:00",,"0",NULL
"5239",,"0","0","1161","1292","Campus",NULL,,NULL,"2013-04-22 00:00:00",,"0",NULL
"5240",,"0","0","1065","0","Campus",NULL,,NULL,"2013-04-27 00:00:00",,"0",NULL
"5241",,"0","0","1162","1293","Roadside",NULL,,NULL,"2013-04-29 00:00:00",,"0",NULL
"5242",,"0","0","1030","1294","Garden/Park",NULL,,NULL,"2013-05-02 00:00:00",,"0",NULL
"5243",,"0","1","1037","1295","Garden/Park",NULL,,NULL,"2013-05-03 00:00:00",,"0",NULL
"5244",,"0","0","1021","1296","Garden/Park",NULL,,NULL,"2013-05-03 00:00:00",,"0",NULL
"5245",,"0","0","1021","1297","Garden/Park",NULL,,NULL,"2013-05-03 00:00:00",,"0",NULL
"5246",,"0","0","1090","1298","Roadside",NULL,,NULL,"2013-05-04 00:00:00",,"0",NULL
"5247",,"0","0","1079","1299","Roadside",NULL,"NorthEast",NULL,"2013-05-04 00:00:00",,"0",NULL
"5248",,"0","0","1066","1300","Roadside","1",,"1","2013-05-04 00:00:00",,"0",NULL
"5249",,"0","1","1030","1301","Other",NULL,,NULL,"2013-05-05 00:00:00",,"0",NULL
"5250",,"0","0","1041","1313","Garden/Park",NULL,,NULL,"2013-05-09 00:00:00",,"0",NULL
"5251",,"0","1","1008","1314","Campus",NULL,,NULL,"2013-05-09 00:00:00",,"0",NULL
"5252",,"0","1","1043","1315","Campus",NULL,,NULL,"2013-05-09 00:00:00",,"0",NULL
"5253",,"0","1","1161","1316","Campus",NULL,,"100","2013-05-09 00:00:00",,"0",NULL
"5254",,"0","0","1037","1323",,NULL,,"300","2013-05-13 00:00:00",,"0",NULL
"5255",,"0","1","1095","1342","Roadside","0","South","1","2013-05-16 00:00:00",,"0",NULL
"5256",,"0","1","1063","1343","Roadside",NULL,,NULL,"2013-05-19 00:00:00",,"0",NULL
"5257",,"0","1","1030","1344","Roadside",NULL,,NULL,"2013-05-19 00:00:00",,"0",NULL
"5258",,"0","0","1011","1345","Garden/Park",NULL,,NULL,"2013-05-19 00:00:00",,"0",NULL
"5259",,"0","0","1163","3638","Forest","0",,"0","2014-11-03 04:54:36",,"0",NULL
"5260",,"0","1","1011","1346","Roadside","10","NorthEast","12","2013-05-23 00:00:00",,"0",NULL
"5261",,"0","0","1017","1347","Garden/Park",NULL,,NULL,"2013-05-29 00:00:00",,"0",NULL
"5262",,"0","0","1161","1348","Roadside",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5263",,"0","0","1035","1349","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5264",,"0","0","1035","1350","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5265",,"0","0","1035","1351","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5266",,"0","0","1035","1352","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5267",,"0","0","1035","1353","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5268",,"0","0","1035","1354","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5269",,"0","0","1035","1355","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5270",,"0","0","1035","1356","Campus",NULL,,NULL,"2013-05-31 00:00:00",,"0",NULL
"5271",,"1","1","1063","1357",,"5","NorthEast","5","2013-05-31 00:00:00",,"0",NULL
"5272",,"0","0","1063","1358","Campus",NULL,"North","1","2013-05-31 00:00:00",,"0",NULL
"5273",,"0","0","1028","1359",,NULL,,NULL,"2013-06-01 00:00:00",,"0",NULL
"5274",NULL,"0","0","1161","1360","Roadside","0",,"0","2015-12-15 21:04:56",,"0",NULL
"5275",NULL,"0","0","1054","1361","Choose","0",,"0","2013-06-04 00:00:00",,"0",NULL
"5276",NULL,"0","1","1008","3152","Avenue","15","East","3","2016-08-19 00:09:54",,"0",NULL
"5277",NULL,"0","0","1058","1365","Choose","0",,"0","2013-06-05 00:00:00",,"0",NULL
"5278",,"0","0","1011","1368","Other",NULL,"SouthEast","400","2013-06-07 00:00:00",,"0",NULL
"5279",,"1","0","1011","0","Campus","1","East","1000","2013-06-08 00:00:00",,"0",NULL
"5280",,"1","0","1011","0","Campus","1","East","1000","2013-07-04 01:41:49",,"1",NULL
"5281",NULL,"0","0","1161","1369","Choose","0",,"0","2013-06-11 00:00:00",,"0",NULL
"5282",,"0","0","1037","1372","Roadside",NULL,,NULL,"2013-06-13 00:00:00",,"0",NULL
"5283",,"0","1","1008","1373","Roadside",NULL,"East","100","2013-06-13 00:00:00",,"0",NULL
"5284",,"0","1","1008","1374","Roadside",NULL,"East","100","2013-06-13 00:00:00",,"0",NULL
"7027",,"1","0","1036","4827","0",NULL,,NULL,"2016-10-19 23:38:14",,"0",NULL
"5494",NULL,"0","0","1011","3224","Forest","0",,"0","2013-08-15 00:00:00",,"0",NULL
"7035",,"0","0","1161","0","Other",NULL,"North",NULL,"2014-11-19 00:00:00",,"0",NULL
"6650",NULL,"0","1","1011","3533","Campus","0",,"500","2014-07-30 00:00:00",,"0",NULL
"5362",,"0","0","1054","0","Campus",NULL,,NULL,"2013-07-24 00:00:00",,"0",NULL
"6121",,"-1","-1","1090","0","Choose",NULL,,NULL,"2013-12-30 00:00:00",,"0",NULL
"6566",NULL,"0","0","1021","3495","Roadside","0",,"0","2014-03-11 00:00:00",,"0",NULL
"6617",NULL,"-1","-1","1079","3523","Grassland","0",,"0","2014-08-19 01:54:06",,"1",NULL
"10037",,"0","0","1161","0","Avenue","10","NorthEast","10","2017-01-08 00:00:00",,"0",NULL
"5847",,"0","0","1161","0","Farmland",NULL,"South","50","2013-11-18 00:00:00",,"0",NULL
"6259",NULL,"-1","-1","1090","3449","Garden/Park","0",,"0","2014-01-25 00:00:00",,"0",NULL
"6132",,"1","1","1036","0","Campus","90","SouthWest","50","2014-01-04 00:00:00",,"0",NULL
"5309",,"-1","-1","1079","0","Choose",NULL,,NULL,"2013-07-15 00:00:00",,"0",NULL
"6176",NULL,"1","1","1090","3442","Garden/Park","0","North","10","2014-01-17 00:00:00",,"0",NULL
"6238",,"0","1","1008","0","Choose",NULL,,NULL,"2014-01-22 00:00:00",,"0",NULL
"5384",,"1","1","1161","4796","Farmland",NULL,,"3","2016-10-19 23:23:51",,"0",NULL
"7233",NULL,"0","0","1161","3675","Other","80","NorthEast","7","2015-01-01 00:00:00",,"0",NULL
"5648",,"0","0","1161","0","Campus",NULL,,NULL,"2013-09-29 00:00:00",,"0",NULL
"5644",NULL,"-1","-1","1020","3324","Marsh","0",,"0","2013-09-26 00:00:00",,"0",NULL
"6043",,"0","0","1081","0","Avenue",NULL,,NULL,"2013-12-04 00:00:00",,"0",NULL
"5553",,"1","1","1020","0","Campus",NULL,,NULL,"2013-09-02 00:00:00",,"0",NULL
"5516",,"1","1","1082","0","Garden/Park",NULL,,"12","2013-08-20 00:00:00",,"0",NULL
"5722",NULL,"0","1","1059","3345","Garden/Park","0","North","0","2013-10-26 00:00:00",,"0",NULL
"5555",,"1","1","1047","0","Choose",NULL,,NULL,"2013-09-03 00:00:00",,"0",NULL
"5511",NULL,"0","0","1162","3228","Avenue","0",,"0","2013-08-19 00:00:00",,"0",NULL
"5298",NULL,"-1","-1","1163","3137","Garden/Park","0",,"0","2014-02-25 21:59:15",,"0",NULL
"6602",,"-1","-1","1161","0","Other",NULL,,NULL,"2014-07-16 00:00:00",,"0",NULL
"7044",NULL,"1","1","1054","3657","Campus","0","South","8","2015-02-24 07:59:21",,"0",NULL
"5609",,"0","1","1015","0","Plantation",NULL,"East",NULL,"2013-09-09 00:00:00",,"0",NULL
"6372",,"0","0","1161","0","Garden/Park","5","East","10","2014-02-03 00:00:00",,"0",NULL
"6581",,"0","1","1161","0","Campus","45","SouthEast","14","2014-06-11 00:00:00",,"0",NULL
"5681",NULL,"1","0","1161","3337","Roadside","45","West","15","2013-10-11 00:00:00",,"0",NULL
"7060",,"1","0","1081","0","Other","60","North","15","2014-12-04 00:00:00",,"0",NULL
"6591",NULL,"0","1","1081","3516","Roadside","0",,"3000","2014-06-30 00:00:00",,"0",NULL
"7769",,"1","1","1020","0","Campus","0","South","10","2015-06-25 03:43:35",,"0",NULL
"6130",,"1","-1","1090","0","Choose",NULL,,NULL,"2014-01-02 00:00:00",,"0",NULL
"5780",,"1","1","1161","0","Campus",NULL,,NULL,"2013-11-07 00:00:00",,"0",NULL
"6062",,"0","1","1090","0","Other","70","North","10","2013-12-06 00:00:00",,"0",NULL
"5958",,"0","0","1037","0","Other","0","East","5","2013-11-29 00:00:00",,"0",NULL
"5945",,"1","0","1081","0","Campus",NULL,,NULL,"2013-11-28 00:00:00",,"0",NULL
"6561",NULL,"-1","-1","1066","3490","Roadside","0",,"0","2014-03-03 00:00:00",,"0",NULL
"7101",,"1","1","1161","0","Plantation","31","West","20","2014-12-26 00:00:00",,"0",NULL
"6578",NULL,"-1","-1","1005","3506","Roadside","0",,"0","2016-08-02 03:43:51",,"1",NULL
"5948",,"1","0","1047","0","Campus",NULL,,NULL,"2013-11-29 00:00:00",,"0",NULL
"5659",,"-1","-1","1020","0","Campus",NULL,,NULL,"2013-10-02 00:00:00",,"0",NULL
"6422",,"0","0","1054","0","Campus",NULL,"North",NULL,"2014-02-09 00:00:00",,"0",NULL
"7782",,"1","1","1008","0","Campus",NULL,,"10","2015-06-28 00:00:00",,"0",NULL
"6794",NULL,"0","0","1090","3594","Other","0","South","0","2014-10-26 00:00:00",,"0",NULL
"5999",NULL,"1","0","1011","3400","Roadside","60","West","2500","2013-12-02 00:00:00",,"0",NULL
"10164",,"0","1","1063","0","Campus","0",,"12","2017-02-08 00:00:00",,"0",NULL
"6496",,"0","0","1045","0","Campus",NULL,,NULL,"2014-02-17 00:00:00",,"0",NULL
"6605",,"-1","-1","1161","0","Farmland",NULL,,NULL,"2014-07-16 09:49:16",,"0",NULL
"6603",,"-1","-1","1079","0","Campus",NULL,,NULL,"2014-07-16 00:00:00",,"0",NULL
"6609",,"-1","-1","1161","0","0",NULL,,NULL,"2014-07-18 09:14:19",,"0",NULL
"6712",,"-1","-1","1090","0","0",NULL,,NULL,"2014-08-25 09:45:57",,"0",NULL
"6610",,"-1","-1","1161","0","0",NULL,,NULL,"2014-07-18 09:17:46",,"0",NULL
"5450",,"1","0","1161","0","Avenue",NULL,"East",NULL,"2013-08-03 00:00:00",,"0",NULL
"5696",,"1","0","1082","0","Choose",NULL,,NULL,"2013-10-17 00:00:00",,"0",NULL
"6066",,"0","1","1090","0","Choose",NULL,,NULL,"2013-12-08 00:00:00",,"0",NULL
"5383",,"0","0","1002","0","Plantation","80","NorthEast","50","2013-07-31 00:00:00",,"0",NULL
"5382",,"0","0","1161","0","Campus","15","South","18","2013-07-30 00:00:00",,"0",NULL
"5360",NULL,"-1","-1","1079","3180","Plantation","0",,"0","2013-07-23 02:23:31",,"0",NULL
"5385",,"1","1","1161","0","Farmland",NULL,,"3","2013-08-02 00:00:00",,"0",NULL
"6155",,"1","0","1161","0","Campus",NULL,,NULL,"2014-01-14 00:00:00",,"0",NULL
"5285",,"0","1","1079","3122","Garden/Park",NULL,"North",NULL,"2013-06-17 00:00:00",,"0",NULL
"5286",,"0","0","1037","3123","Garden/Park","0",,"40","2013-06-17 00:00:00",,"0",NULL
"5287",,"0","0","1020","3124","Garden/Park","0",,"45","2013-06-17 00:00:00",,"0",NULL
"5288",,"0","0","1008","3125","Garden/Park","0",,"40","2013-06-18 00:00:00",,"0",NULL
"5289",,"0","1","1045","3126","Garden/Park","0",,"10","2013-06-18 00:00:00",,"0",NULL
"5290",,"0","1","1074","3127","Garden/Park","0",,"10","2013-06-18 00:00:00",,"0",NULL
"5291",,"0","1","1030","3128","Garden/Park","9",,"5","2013-06-18 00:00:00",,"0",NULL
"5292",,"0","1","1161","3129","Garden/Park","0",,"25","2013-06-18 00:00:00",,"0",NULL
"5293",,"0","0","1090","3130","Garden/Park","0",,"20","2013-06-18 00:00:00",,"0",NULL
"5294",,"0","0","1088","3131","Forest",NULL,,NULL,"2013-06-18 00:00:00",,"0",NULL
"5295",,"0","1","1079","3132","Other",NULL,"SouthEast",NULL,"2013-06-19 00:00:00",,"0",NULL
"5296",,"1","1","1094","3135","Roadside","3","East","10","2013-06-25 00:00:00",,"0",NULL
"5297",,"0","0","1048","3229","Roadside","0",,"0","2013-08-24 02:27:56",,"0",NULL
"5299",NULL,"0","0","1017","3138","undefined","0",,"0","2013-07-01 00:00:00",,"0",NULL
"5300",NULL,"0","0","1087","3139","undefined","0",,"0","2013-07-01 00:00:00",,"0",NULL
"5301",,"1","0","1079","3140","Other","2",,"0","2013-07-02 00:00:00",,"0",NULL
"5302",NULL,"0","0","1006","3142","Farmland","0",,"0","2014-03-26 10:11:06",,"0",NULL
"5303",NULL,"0","0","1009","3145","undefined","0",,"0","2013-07-03 00:00:00",,"0",NULL
"5304",,"0","1","1161","3146","Campus","0","NorthEast","50","2013-07-05 00:00:00",,"0",NULL
"5305",,"0","0","1020","3154",,NULL,,NULL,"2013-07-10 00:00:00",,"0",NULL
"5306",,"0","0","1006","3155","Roadside",NULL,,NULL,"2013-07-11 00:00:00",,"0",NULL
"5307",,"1","1","1090","3157","Campus","5","East","10","2013-07-13 00:00:00",,"0",NULL
"5308",,"0","0","1008","4331","Garden/Park","0",,"0","2015-12-15 23:53:59",,"0",NULL
"5310",,"0","0","1161","0","Campus",NULL,,NULL,"2013-07-15 00:00:00",,"0",NULL
"5311",,"-1","-1","1161","0","Choose",NULL,,NULL,"2013-07-15 00:00:00",,"0",NULL
"5312",NULL,"0","0","1045","3161","Farmland","0",,"0","2016-08-02 03:43:51",,"1",NULL
"5313",NULL,"0","0","1163","3162","Roadside","0",,"0","2016-08-02 03:43:51",,"1",NULL
"5314",,"-1","-1","1161","0","Campus",NULL,,NULL,"2013-07-17 00:00:00",,"0",NULL
"5315",NULL,"0","0","1090","3164","Garden/Park","0",,"0","2013-07-17 22:13:50",,"0",NULL
"5316",,"0","0","1161","0","Grassland",NULL,,"25","2013-07-19 01:45:26",,"0",NULL
"5317",,"0","0","1161","0","Farmland",NULL,,NULL,"2013-07-19 00:00:00",,"0",NULL
"5318",,"0","1","1036","0","Campus",NULL,,NULL,"2013-07-19 00:00:00",,"0",NULL
"5319",NULL,"-1","-1","1079","3165","Farmland","0",,"0","2013-07-19 00:00:00",,"0",NULL
"5320",NULL,"-1","-1","1014","3166","Farmland","0",,"0","2013-07-20 00:00:00",,"0",NULL
"5321",NULL,"-1","-1","1030","3171","Roadside","0",,"0","2016-08-02 03:43:51",,"1",NULL
"5322",,"0","0","1090","3172","Roadside",NULL,,NULL,"2013-07-21 00:00:00",,"0",NULL
"5323",NULL,"0","0","1006","3173","Roadside","0",,"0","2013-07-21 00:00:00",,"0",NULL
"5324",,"0","0","1045","0","Choose",NULL,,NULL,"2013-07-21 00:00:00",,"0",NULL
"5325",NULL,"0","0","1035","3174","Roadside","0",,"0","2013-07-21 00:00:00",,"0",NULL
"5326",,"0","0","1090","0","0",NULL,,NULL,"2013-07-24 22:46:11",,"0",NULL
"5327",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5328",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5329",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5330",,"0","0","1090","0","Grassland",NULL,,NULL,"2013-07-28 23:15:25",,"0",NULL
"5331",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5332",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5333",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5334",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5335",,"0","0","1090","0","0",NULL,,NULL,"2013-10-17 00:52:38",,"0",NULL
"5336",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5337",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5338",,"0","0","1090","0","Grassland",NULL,,NULL,"2013-07-28 23:34:03",,"0",NULL
"5339",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5340",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5341",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5342",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5343",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5344",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5345",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
"5346",,"0","0","1090","0","0",NULL,,NULL,"2013-07-28 23:42:14",,"0",NULL
"5347",,"0","0","1090","0","0",NULL,,NULL,"2013-07-28 23:57:40",,"0",NULL
"5348",,"0","0","1090","0","Choose",NULL,,NULL,"2013-07-22 00:00:00",,"0",NULL
